insee_com;postal_code
49142;49540
76436;76480
55373;55500
25178;25340
13045;13690
72261;72240
63341;63600
59618;59600
8489;8400
9047;9300
68031;68210
32274;32240
80128;80200
51430;51130
25009;25360
79308;79000
22216;22810
50213;50750
1295;1140
76470;76640
62209;62310
70421;70170
46048;46190
50101;50330
26073;26230
63331;63660
28369;28500
28033;28240
11394;11300
79061;79370
42252;42130
87167;87400
76397;76590
62040;62510
72002;72600
56084;56450
79241;79220
27629;27230
66168;66690
21522;21310
21593;21430
23242;23320
32381;32550
55444;55300
44182;44730
51254;51120
21195;21340
81119;81120
45184;45600
62598;62890
63170;63230
9097;9420
50627;50240
63273;63800
14411;14220
70515;70200
77411;77169
31076;31210
39380;39270
70487;70110
10233;10170
59057;59530
15066;15380
2A103;20167
37049;37310
23018;23160
11012;11120
45021;45340
69385;69005
59178;59500
40244;40180
23148;23350
25429;25220
53094;53260
49053;49700
31041;31510
61385;61230
62516;62190
53188;53800
82086;82100
34005;34190
23074;23480
76254;76790
80632;80480
67314;67130
48021;48250
50499;50670
95491;95130
51470;51800
58291;58260
77223;77520
27382;27370
44145;44640
34006;34210
55150;55130
55551;55210
8478;8430
89355;89700
38392;38460
68377;68130
80548;80135
14635;14220
33121;33760
27043;27160
25538;25110
43059;43160
10354;10700
51214;51330
56046;56950
18259;18260
16205;16500
51507;51800
66146;66760
64045;64120
92073;92150
32041;32140
37281;37210
53125;53190
46057;46100
72146;72230
62636;62250
57612;57640
70098;70300
3109;3110
41234;41190
85073;85320
50231;50590
29053;29590
52294;52130
62371;62580
24050;24590
11145;11560
14339;14540
59651;59220
35097;35680
30281;30730
27484;27220
31287;31410
52057;52110
1221;1260
31430;31210
24500;24700
60017;60120
89383;89560
67110;67360
33147;33420
11330;11800
91333;91310
2084;2310
64279;64250
2424;2880
2664;2540
11068;11700
80553;80260
31185;31290
61502;61360
37261;37000/37100/37200
49270;49270
70321;70200
36092;36600
3209;3800
85247;85130
50461;50310
56094;56700
86200;86460
57212;57420
17403;17500
27553;27600
59075;59540
30096;30630
63410;63470
89261;89190
65059;65200/65710
24361;24520
39403;39330
89061;89360
1187;1260
54144;54290
23012;23400
41222;41320
76185;76440
21357;21520
32247;32200
8463;8240
76700;76890
60146;60120
12271;12310
62556;62170
11282;11230
73293;73230
53178;53360
51389;51400
80326;80500
7035;7440
16415;16430
42256;42680
81131;81150
62294;62145
38055;38510
21527;21340
5172;5700
1107;1230
30193;30730
45028;45190
11437;11170
67012;67250
38146;38460
58284;58190
54582;54260
81263;81170
13093;13610
39418;39800
16260;16390
80744;80270
65375;65140
8483;8440
64560;64450
57561;57410
67417;67170
2797;2160
28216;28500
79312;79170
55219;55400
76388;76210
9040;9700
78299;78250
28300;28310
2110;2220
40085;40210
42318;42550
25489;25330
18150;18100
81006;81470
78089;78270
76205;76590
32426;32260
82133;82160
33470;33240
38505;38260
18128;18120
22337;22250
73105;73360
80608;80320
68138;68560
68191;68720
27505;27390
57666;57180
18002;18200
85006;85220
53150;53200
77382;77860
26263;26570
38283;38350
8308;8400
80741;80200
58199;58370
75119;75019
70091;70500
57469;57930
60290;60480
62372;62810
80512;80132
70448;70180
29106;29510
43054;43170
28161;28160
38456;38710
15215;15130
16177;16120
12294;12780
2834;2320
46202;46230
6031;6340
84130;84190
59500;59159
74045;74230
64496;64990
43087;43220
31192;31450
54451;54430
24424;24190
76173;76590
85205;85410
80401;80360
50467;50310
88507;88500
63181;63460
34151;34590
77276;77100
16374;16800
65041;65130
21190;21190
72116;72260
43043;43270
24225;24680
3122;3210
33021;33124
38529;38410
2B304;20244
27132;27180
43041;43700
46023;46230
35071;35133
17042;17770
50553;50240
66001;66480
77187;77480
60148;60440
54142;54740
2B339;20259
25214;25150
44128;44630
10098;10210
26175;26150
2396;2160
33441;33390
43207;43100
21476;21360
88307;88320
55053;55230
59042;59830
31445;31130
10014;10220
81064;81140
4158;4500
50209;50330
5017;5230
10210;10150
28294;28700
54368;54540
60532;60790
80484;80430
51027;51800
25463;25150
65275;65200
18107;18200
25047;25110
69094;69290
23260;23250
32322;32130
53092;53150
54383;54360
62906;62370
73098;73230
41090;41360
34261;34150
9114;9200
14638;14140
54560;54540
62115;62123
62509;62145
50638;50140
95353;95560
80010;80250
31037;31290
14640;14670
65425;65500
8482;8430
52088;52220
49085;49600
61303;61160
6025;6510
9301;9320
14677;14700
78068;78270
50557;50640
1151;1160
59631;59127
60583;60155
3029;3260
59147;59740
59134;59244
44214;44170
21423;21200
73012;73300
64265;64120
61436;61100
59062;59740
18181;18290
39239;39130
65127;65130
55280;55400
95438;95640
81300;81170
22064;22570
56161;56400
2596;2310
64048;64370
33412;33340
58144;58240
71342;71600
27350;27770
27243;27210
49303;49303
60090;60240
65342;65350
89353;89330
92012;92100
86104;86250
47065;47320
59107;59123
55004;55110
31361;31410
71376;71550
27152;27420
32187;32300
14123;14610
29013;29690
70433;70000
59321;59540
24385;24560
91180;91490
17083;17620
15010;15200
76181;76640
2B291;20229
60222;60510
53214;53390
24227;24270
7170;7410
17280;17250
77320;77120
80746;80260
1068;1450
70519;70190
15061;15300
42322;42131
45316;45530
74007;74800
71166;71320
14125;14610
82106;82500
18061;18140
51087;51240
24406;24170
23042;23210
29293;29910
64006;64490
45233;45390
8086;8240
81297;81150
53047;53120
31097;31460
76379;76730
22011;22170
86091;86600
16103;16320
26170;26120
11090;11300
80628;80110
33484;33113
25230;25400
62310;62400
66038;66680
17232;17120
49233;49500
69036;69220
47320;47160
81109;81440
67391;67440
53096;53500
26184;26350
76349;76550
52167;52700
14579;14260
76688;76540
14141;14140
21255;21121
30195;30124
81013;81350
28101;28200
11374;11330
88364;88500
9055;9800
61128;61340
62580;62127
18271;18110
57434;57810
24213;24140
66115;66740
42001;42380
31362;31220
46090;46320
91249;91470
5040;5230
58117;58600
39264;39190
44206;44650
66037;66140
33195;33690
30305;30340
14759;14700
82043;82600
40028;40360
24041;24220
72144;72320
10328;10220
76038;76690
94079;94350
80504;80250
80097;80190
73088;73400
31124;31360
56082;56120
15224;15290
33459;33330
72258;72600
68225;68740
2681;2140
2B084;20225
2555;2310
69208;69210
72003;72700
39102;1590
16326;16230
68201;68290
54087;54470
16061;16590
76188;76850
29061;29850
59216;59161
10123;10500
24398;24360
27184;27400
40109;40330
8390;8400
16051;16170
1121;1110
44097;44420
51081;51140
31350;31350
67260;67580
55400;55400
22093;22400
36225;36700
18202;18220
62878;62123
1260;1800
27334;27230
15129;15190
76529;76540
92019;92290
57092;57200
21055;21510
85209;85210
34208;34230
45208;45200
21541;21190
21598;21150
71160;71800
31399;31410
60694;60390
88091;88460
19214;19220
50291;50410
24560;24480
49093;49640
2A324;20163
3078;3450
21335;21210
80774;80800
49214;49460
59509;59286
80566;80670
88283;88140
85024;85710
26264;26510
82149;82440
84066;84220
51191;51800
88071;88270
81227;81210
74283;74150
40310;40140
54441;54800
49127;49430
51443;51260
16268;16700
72172;72390
2117;2480
50135;50330
85176;85200
2176;2370
18125;18240
68025;68480
30198;30122
22366;22310
27216;27930
65377;65300
86270;86290
55276;55100
62065;62210
57393;57720
47095;47400
93006;93170
52507;52200
71280;71760
28305;28800
74195;74270
11173;11240
47205;47700
86203;86150
18241;18300
4087;4230
54401;54450
88285;88800
30338;30580
89184;89160
86024;86190
39551;39160
84024;84240
71206;71440
70387;70130
11438;11150
50493;50320
38560;38730
14107;14710
79316;79800
48014;48190
70429;70000
64057;64370
71098;71320
28385;28240
67361;67170
40297;40420
76191;76720
31229;31430
8200;8400
41034;41250
60300;60240
74181;74370
57196;57720
83045;83570
17228;17600
51148;51240
38315;38480
40180;40400
35123;35580
28151;28270
33117;33790
69219;69440
14467;14700
78597;78200
44087;44270
65382;65370
10306;10200
62523;62218
7250;7290
31073;31340
61498;61130
36132;36160
91665;91620
61116;61110
54595;54300
73267;73300
43218;43260
68014;68150
61215;61170
32360;32350
59227;59179
55477;55170
67135;67350
30285;30360
40333;40110
28339;28190
70149;70400
44137;44260
16387;16200
67374;67370
14171;14220
62638;62860
52526;52160
2157;2000
65183;65330
70168;70800
95676;95510
64559;64130
19225;19320
70490;70240
28394;28500
88008;88700
37181;37350
27686;27680
82192;82230
24328;24360
73147;73170
49294;49070
64209;64870
94041;94200
33320;33570
62875;62120
73146;73340
23110;23700
2473;2800
2B067;20229
33114;33620
64066;64220
60091;60620
2193;2130
58235;58230
26070;26230
3208;3130
2552;2390
8264;8310
50149;50690
76093;76220
79115;79800
35249;35390
77405;77750
89075;89300
53082;53230
46156;46090
17275;17810
7153;7330
6111;6420
25121;25240
37216;37800
27259;27220
39489;39230
27294;27380
6073;6420
62477;62690
37224;37380
50368;50190
50044;50210
2646;2160
35131;35590
50251;50700
25362;25160
47144;47800
77194;77130
31060;31540
29245;29800
24159;24410
10114;10100
66185;66130
44034;44370
35333;35240
54066;54640
68380;68480
77025;77118
2565;2160
59220;59155
2A027;20121
52322;52310
54327;54200
88444;88210
47039;47420
62232;62150
59184;59173
51144;51250
72068;72340
79189;79400
50598;50330
3237;3140
8338;8310
16213;16310
4070;4000
21590;21420
39220;39700
57174;57340
59599;59200
30328;30390
4183;4170
70357;70230
12050;12290
67239;67600
74081;74300
10054;10290
24302;24390
16108;16330
83143;83143
85252;85390
31133;31110
89279;89310
67382;67117
25302;25580
39494;39150
29051;29500
27625;27420
51305;51390
62193;62100
80191;80170
63460;63380
16028;16300
27027;27220
34252;34260
16382;16410
18083;18270
50546;50750
77427;77410
64116;64260
2251;2360
27498;27110
44065;44520
1051;1450
23067;23100
48122;48320
12259;12200
21323;21310
76285;76520
81002;81200
31308;31510
24443;24290
72298;72440
54452;54450
56173;56930
34173;34150
80076;80870
55027;55300
23073;23700
66218;66760
21616;21190
34249;34160
36073;36160
72171;72600
69177;69210
86094;86410
12265;12190
24546;24390
21037;21190
18219;18330
40183;40350
47036;47370
55243;55210
54408;54800
48141;48210
77067;77240
82181;82340
57268;57260
12257;12700
14200;14480
67538;67290
26102;26740
7004;7000
79349;79110
46280;46150
76487;76660
57613;57930
35114;35640
40095;40290
83028;83830
26258;26450
36024;36110
76226;76540
43088;43450
7178;7380
61492;61390
80213;80440
70384;70130
4009;4420
40055;40280
88390;88320
33120;33720
27231;27120
52028;52160
77249;77150
42164;42990
55195;55500
69125;69380
62796;62123
62835;62550
57101;57460
29263;29590
79045;79110
28034;28300
44175;44410
5169;5150
54233;54450
61472;61200
37247;37800
2753;2120
50318;50520
70170;70160
1033;1200
89041;89570
36195;36100
21257;21450
64017;64470
78231;78200
27139;27250
18253;18220
64275;64220
67305;67470
35137;35133
41295;41350
52042;52260
67090;67230
2503;2390
62846;62980
79258;79100
42233;42370
12001;12630
80529;80490
28012;28290
54594;54470
76417;76680
1082;1420
58104;58390
57012;57440
71107;71510
35081;35590
11407;11400
51455;51300
70315;70800
86123;86470
10050;10140
54302;54150
76748;76450
8364;8130
24274;24240
66086;66320
2B355;20290
89029;89400
30214;30720
38338;38210
90083;90140
36207;36190
47194;47800
8498;8090
74073;74500
24304;24800
31547;31600
2A209;20167
27201;27110
79156;79600
59231;59680
21460;21400
30098;30260
35017;35190
33102;33190
37033;37290
28008;28170
9162;9220
91526;91150
2530;2160
65064;65240
35217;35370
62464;62410
40102;40310
25053;25430
65408;65410
11418;11150
57452;57140
53123;53380
27068;27330
32037;32100
52064;52150
7251;7530
15047;15300
86231;86400
38124;38630
48188;48700
73232;73640
58208;58800
37070;37150
82081;82100
49064;49220
56107;56260
35257;35460
86125;86450
24441;24560
85105;85770
43064;43440
2B263;20242
25526;25630
61255;61400
51454;51100
17386;17270
76603;76110
53079;53300
76380;76730
56093;56300
62713;62350
51020;51170
14258;14700
5077;5350
71096;71190
43109;43490
65234;65240
14589;14190
1158;1550
44008;44450
52483;52400
24238;24800
80616;80190
32365;32140
8268;8450
76425;76110
80354;80140
32382;32190
33436;33125
55304;55800
65254;65140
90012;90160
82141;82400
62215;62220
59385;59164
29075;29490
52289;52700
15078;15110
69193;69560
19097;19320
47251;47160
7075;7630
22050;22100
39501;39100
32332;32190
3140;3100
76371;76630
60196;60790
54550;54122
76137;76370
78082;78200
80304;80200
8333;8250
38406;38122
74161;74150
80505;80300
29115;29190
74197;74380
26092;26260
36136;36700
87031;87500
9256;9120
82025;82710
45044;45170
1262;1120
18080;18350
4095;4150
56199;56110
48162;48400
71582;71250
31163;31280
22060;22150
42009;42130
42099;42490
32237;32270
3034;3150
80415;80134
2674;2360
93050;93330
21277;21610
77322;77230
12290;12220
61230;61290
24063;24250
22388;22980
24327;24510
59272;59153
69233;69270
67363;67990
65192;65120
73303;73400
62630;62810
31325;31460
49070;49340
88271;88800
44080;44260
76329;76210
63079;63580
4120;4530
87160;87190
68238;68680
58307;58150
2A115;20100
77522;77114
74030;74430
8349;8110
38206;38190
24420;24400
19279;19130
51170;51210
11058;11240
86174;86530
27066;27480
29046;29100
3131;3120
55300;55500
61058;61100
3295;3330
51142;51530
80152;80700
70499;70120
7028;7460
54141;54210
81164;81800
91179;91830
1114;1200
68162;68240
45134;45130
45236;45330
57288;57880
11323;11300
23244;23800
22169;22480
91326;91260
71232;71600
72163;72270
6012;6240
72217;72190
62029;62260
33321;33240
2618;2110
34050;34130
7307;7110
8244;8130
47038;47320
73054;73700
61374;61800
21450;21190
3290;3460
66169;66220
28356;28290
5063;5320
70100;70100
45126;45450
34213;34560
77197;77320
60122;60220
67056;67390
94018;94220
14432;14210
29005;29300
59238;59158
65131;65350
21071;21310
86196;86120
95555;95210
54486;54740
55262;55600
31201;31230
8076;8410
38353;38370
8144;8300
84002;84240
85166;85340
47063;47330
43203;43200
81261;81500
67001;67204
43261;43390
58281;58150
72136;72350
17349;17170
24460;24600
24452;24320
82088;82250
10190;10270
11435;11330
48047;48130
68212;68480
25129;25290
80201;80560
27546;27930
16049;16390
78465;78910
34136;34120
62508;62190
39147;39110
37001;37160
54479;54290
33200;33185
16272;16230
80347;80700
2686;2300
49209;49430
81237;81110
9038;9350
62069;62310
59117;59151
47165;47180
24536;24500
21355;21600
42118;42470
34312;34260
65381;65330
62064;62450
74173;74120
36172;36800
94038;94240
11336;11230
30053;30190
68116;68250
76166;76390
17233;17500
3177;3470
31492;31220
59318;59470
76235;76630
57706;57260
74152;74330
68168;68220
24230;24170
16306;16420
27228;27350
46252;46360
27176;27150
76362;76940
74014;74300
69040;69410
14027;14260
32103;32140
10044;10500
64511;64230
61320;61120
45235;45140
39445;39570
54155;54370
93010;93140
34306;34700
14653;14770
36202;36250
76024;76680
14354;14830
52223;52500
73064;73190
35300;35500
88237;88270
72267;72400
91692;91940
22250;22260
2120;2220
54260;54300
39065;39800
57089;57230
31150;31700
26298;26350
5072;5500
26379;26600
37269;37600
48181;48500
14529;14400
37121;37120
79068;79340
85097;85130
2A031;20119
8477;8210
52468;52700
64118;64350
80306;80500
1077;1450
67366;67700
7096;7190
53201;53940
68110;68320
56188;56310
67452;67370
46287;46170
33456;33820
1112;1430
73186;73590
66228;66610
16338;16300
5182;5800
57257;57170
32396;32700
38170;38120
27386;27460
62909;62124
19079;19140
38361;38350
54588;54300
76201;76780
72334;72140
30234;30350
15180;15800
32458;32110
32002;32270
23023;23140
35199;35130
2245;2880
40090;40360
9049;9000
21676;21140
71495;71250
49173;49490
76216;76250
7257;7240
12241;12850
48121;48200
63109;63320
60400;60130
80373;80220
81299;81220
18250;18190
64390;64350
18007;18150
45076;45210
58261;58200
2040;2580
50272;50660
69280;69330
45324;45510
41039;41500
74202;74330
39261;39320
59093;59440
38305;38730
18081;18340
84091;84420
11013;11200
13052;13910
64282;64480
89429;89320
14177;14130
64262;64160
49334;49140
47035;47410
72109;72140
24216;24410
54102;54200
45237;45390
15135;15150
57756;57830
27095;27800
10243;10500
65334;65100
24258;24750
17198;17770
44121;44670
39162;39570
63209;63340
19041;19150
40243;40370
57105;57380
63024;63690
1241;1370
55275;55700
74172;74500
19207;19330
29016;29190
64320;64440
35348;35140
15043;15500
23164;23700
51384;51530
22272;22200
10007;10200
61089;61120
24289;24230
31057;31450
51002;51530
27111;27220
9290;9800
33466;33750
40279;40990
40253;40700
29064;29890
76279;76640
68012;68700
62075;62360
49155;49220
21148;21170
71104;71350
70306;70200
27100;27210
18233;18300
33153;33350
24412;24590
68130;68600
26139;26750
67139;67310
6080;6420
71509;71400
3098;3630
29132;29670
64182;64350
35264;35220
34001;34290
73149;73170
21611;21540
27491;27240
25314;25470
2218;2840
52506;52330
9057;9320
10254;10400
8387;8130
29079;29670
85003;85190
18275;18600
49114;49390
14634;14140
71313;71400
29226;29100
69288;69720
61157;61310
67036;67320
4157;4410
68099;68720
22104;22980
53193;53170
17469;17260
49231;49340
65031;65240
24340;24130
1211;1240
54050;54370
30226;30130
31354;31560
81245;81190
80234;80800
71125;71250
17041;17170
56245;56480
90093;90300
19130;19250
63171;63390
89296;89390
1081;1410
25321;25130
74112;74330
57030;57680
55303;55300
47041;47130
57082;57660
12064;12500
54051;54980
81317;81430
53042;53120
17446;17160
11088;11570
81191;81170
2453;2160
60120;60290
14268;14190
2A198;20150
2479;2160
80250;80150
81255;81500
48194;48220
65276;65350
38065;38690
76303;76430
67221;67250
82175;82400
80050;80480
54120;54113
70451;70250
39419;39300
60104;60120
17097;17600
62729;62650
11256;11200
92036;92230
2260;2800
58123;58800
24497;24440
33108;33350
37122;37300
2A204;20121
58157;58140
66104;66500
64293;64460
34174;34190
69047;69380
21266;21490
69188;69170
67238;67350
3250;42620
36146;36190
30161;30350
80146;80230
70398;70300
80468;80300
26135;26570
1314;1160
8087;8380
2770;2200
47302;47170
10228;10500
36159;36330
3052;3170
62049;62190
56211;56140
9197;9110
67317;67220
